1.000000000000000000e+02,2.344520000000000159e+00
1.010000000000000000e+02,2.352329999999999810e+00
6.655313700383970854e+01,2.046069999999999833e+00
7.074061401470319765e+01,2.088249999999999940e+00
7.024919601556203475e+01,2.083390000000000075e+00
7.024009568224458633e+01,2.083299999999999930e+00
